"key","number","candidateScore","partyC","partyName"
"PKN_2_3","3",618,762,"ไทยสร้างไทย"
"PKN_2_9","9",217,709,"ภูมิใจไทย"
"PKN_2_8","8",177,770,"แนวทางใหม่"
"PKN_2_10","10",110,742,"คลองไทย"
"PKN_3_6","6",20444,701,"ประชาธิปัตย์"
"PKN_3_2","2",13950,743,"พลังประชารัฐ"
"PKN_3_8","8",13355,726,"ก้าวไกล"
"PKN_3_3","3",13080,763,"รวมไทยสร้างชาติ"
"PKN_3_7","7",4778,709,"ภูมิใจไทย"
"PKN_3_1","1",3551,705,"เพื่อไทย"
"PKN_3_4","4",736,769,"ไทยภักดี"
"PKN_3_5","5",539,719,"เสรีรวมไทย"
"PKN_3_9","9",203,742,"คลองไทย"
"PKT_1_2","2",21252,726,"ก้าวไกล"
"PKT_1_8","8",16483,763,"รวมไทยสร้างชาติ"
"PKT_1_6","6",10639,743,"พลังประชารัฐ"
"PKT_1_10","10",8802,701,"ประชาธิปัตย์"
"PKT_1_3","3",7790,709,"ภูมิใจไทย"
"PKT_1_7","7",3802,705,"เพื่อไทย"
"PKT_1_5","5",686,719,"เสรีรวมไทย"
"PKT_1_1","1",471,769,"ไทยภักดี"
"PKT_1_9","9",323,786,"เปลี่ยน"
"PKT_1_4","4",306,762,"ไทยสร้างไทย"
"PKT_1_11","11",179,742,"คลองไทย"
"PKT_2_2","2",21913,726,"ก้าวไกล"
"PKT_2_3","3",14967,763,"รวมไทยสร้างชาติ"
"PKT_2_5","5",9596,709,"ภูมิใจไทย"
"PKT_2_10","10",8686,701,"ประชาธิปัตย์"
"PKT_2_7","7",7540,706,"ชาติพัฒนากล้า"
"PKT_2_1","1",5976,705,"เพื่อไทย"
"PKT_2_4","4",662,743,"พลังประชารัฐ"
"PKT_2_6","6",345,762,"ไทยสร้างไทย"
"PKT_2_8","8",323,719,"เสรีรวมไทย"
"PKT_2_9","9",168,738,"เพื่อชาติไทย"
"PKT_3_5","5",20421,726,"ก้าวไกล"
"PKT_3_1","1",16469,706,"ชาติพัฒนากล้า"
"PKT_3_9","9",13692,709,"ภูมิใจไทย"
"PKT_3_7","7",9650,763,"รวมไทยสร้างชาติ"
"PKT_3_11","11",8995,701,"ประชาธิปัตย์"
"PKT_3_2","2",3480,743,"พลังประชารัฐ"
"PKT_3_6","6",3459,705,"เพื่อไทย"
"PKT_3_8","8",1086,762,"ไทยสร้างไทย"
"PKT_3_3","3",410,742,"คลองไทย"
"PKT_3_4","4",410,719,"เสรีรวมไทย"
"PKT_3_10","10",210,769,"ไทยภักดี"
"PLG_1_2","2",49471,701,"ประชาธิปัตย์"
"PLG_1_6","6",38132,709,"ภูมิใจไทย"
"PLG_1_9","9",9539,726,"ก้าวไกล"
"PLG_1_3","3",6917,743,"พลังประชารัฐ"
"PLG_1_5","5",2658,763,"รวมไทยสร้างชาติ"
"PLG_1_10","10",823,705,"เพื่อไทย"
"PLG_1_1","1",434,733,"ไทยศรีวิไลย์"
"PLG_1_4","4",247,742,"คลองไทย"
"PLG_1_8","8",194,762,"ไทยสร้างไทย"
"PLG_1_11","11",158,737,"พลังปวงชนไทย"
"PLG_1_7","7",0,719,"เสรีรวมไทย"
"PLG_2_7","7",41201,763,"รวมไทยสร้างชาติ"
"PLG_2_4","4",39581,709,"ภูมิใจไทย"
"PLG_2_3","3",10442,701,"ประชาธิปัตย์"
"PLG_2_9","9",10342,726,"ก้าวไกล"
"PLG_2_8","8",9196,743,"พลังประชารัฐ"
"PLG_2_2","2",2453,706,"ชาติพัฒนากล้า"
"PLG_2_10","10",1993,705,"เพื่อไทย"
"PLG_2_6","6",703,762,"ไทยสร้างไทย"
"PLG_2_1","1",292,719,"เสรีรวมไทย"
"PLG_2_5","5",231,769,"ไทยภักดี"
"PLG_3_3","3",47848,701,"ประชาธิปัตย์"
"PLG_3_6","6",31165,709,"ภูมิใจไทย"
"PLG_3_2","2",13742,726,"ก้าวไกล"
"PLG_3_4","4",5691,763,"รวมไทยสร้างชาติ"
"PLG_3_1","1",3233,743,"พลังประชารัฐ"
"PLG_3_9","9",2695,705,"เพื่อไทย"
"PLG_3_7","7",1328,762,"ไทยสร้างไทย"
"PLG_3_5","5",500,733,"ไทยศรีวิไลย์"
"PLG_3_8","8",497,719,"เสรีรวมไทย"
"PLK_1_9","9",40198,726,"ก้าวไกล"
"PLK_1_11","11",18685,743,"พลังประชารัฐ"
"PLK_1_1","1",17778,705,"เพื่อไทย"
"PLK_1_6","6",10069,763,"รวมไทยสร้างชาติ"
"PLK_1_5","5",3928,701,"ประชาธิปัตย์"
"PLK_1_7","7",2448,709,"ภูมิใจไทย"
"PLK_1_8","8",1424,719,"เสรีรวมไทย"
"PLK_1_3","3",794,762,"ไทยสร้างไทย"
"PLK_1_10","10",585,769,"ไทยภักดี"
"PLK_1_2","2",447,733,"ไทยศรีวิไลย์"
"PLK_1_4","4",208,734,"รวมพลัง"
"PLK_1_12","12",151,745,"พลังสังคม"
"PLK_1_13","13",142,742,"คลองไทย"
"PLK_1_15","15",87,765,"ไทยสมาร์ท"
"PLK_1_14","14",65,737,"พลังปวงชนไทย"
"PLK_2_10","10",30819,705,"เพื่อไทย"
"PLK_2_2","2",23516,726,"ก้าวไกล"
"PLK_2_3","3",17843,709,"ภูมิใจไทย"
"PLK_2_4","4",17777,743,"พลังประชารัฐ"
"PLK_2_5","5",12765,763,"รวมไทยสร้างชาติ"
"PLK_2_7","7",977,701,"ประชาธิปัตย์"
"PLK_2_9","9",722,769,"ไทยภักดี"
"PLK_2_1","1",621,762,"ไทยสร้างไทย"
"PLK_2_8","8",442,719,"เสรีรวมไทย"
"PLK_2_11","11",300,742,"คลองไทย"
"PLK_2_6","6",275,733,"ไทยศรีวิไลย์"
"PLK_3_5","5",22765,763,"รวมไทยสร้างชาติ"
"PLK_3_2","2",21969,705,"เพื่อไทย"
"PLK_3_3","3",18460,709,"ภูมิใจไทย"
"PLK_3_8","8",18331,726,"ก้าวไกล"
"PLK_3_7","7",9200,743,"พลังประชารัฐ"
"PLK_3_1","1",938,701,"ประชาธิปัตย์"
"PLK_3_4","4",638,719,"เสรีรวมไทย"
"PLK_3_6","6",485,762,"ไทยสร้างไทย"
"PLK_3_12","12",463,769,"ไทยภักดี"
"PLK_3_11","11",173,770,"แนวทางใหม่"
"PLK_3_10","10",117,733,"ไทยศรีวิไลย์"
"PLK_3_9","9",0,761,"พลังสังคมใหม่"
"PLK_4_5","5",25626,705,"เพื่อไทย"
"PLK_4_8","8",24310,709,"ภูมิใจไทย"
"PLK_4_2","2",9106,726,"ก้าวไกล"
"PLK_4_4","4",1366,763,"รวมไทยสร้างชาติ"
"PLK_4_6","6",377,701,"ประชาธิปัตย์"
"PLK_4_9","9",369,769,"ไทยภักดี"
"PLK_4_7","7",294,743,"พลังประชารัฐ"
"PLK_4_1","1",222,762,"ไทยสร้างไทย"
"PLK_4_3","3",173,719,"เสรีรวมไทย"
"PLK_4_12","12",110,733,"ไทยศรีวิไลย์"
"PLK_4_11","11",68,737,"พลังปวงชนไทย"
"PLK_4_10","10",39,742,"คลองไทย"
"PLK_5_6","6",25763,726,"ก้าวไกล"
"PLK_5_1","1",16843,743,"พลังประชารัฐ"
"PLK_5_3","3",14908,763,"รวมไทยสร้างชาติ"
"PLK_5_7","7",12384,705,"เพื่อไทย"
"PLK_5_9","9",11856,709,"ภูมิใจไทย"
"PLK_5_2","2",7693,762,"ไทยสร้างไทย"
"PLK_5_13","13",618,737,"พลังปวงชนไทย"
"PLK_5_5","5",561,708,"อนาคตไทย"
"PLK_5_12","12",397,742,"คลองไทย"
"PLK_5_4","4",383,701,"ประชาธิปัตย์"
"PLK_5_11","11",376,761,"พลังสังคมใหม่"
"PLK_5_8","8",242,769,"ไทยภักดี"
"PLK_5_10","10",236,719,"เสรีรวมไทย"
"PLK_5_14","14",111,770,"แนวทางใหม่"
"PNA_1_8","8",34443,709,"ภูมิใจไทย"
"PNA_1_1","1",15771,701,"ประชาธิปัตย์"
"PNA_1_3","3",10272,726,"ก้าวไกล"
"PNA_1_7","7",6185,763,"รวมไทยสร้างชาติ"
"PNA_1_5","5",2588,705,"เพื่อไทย"
"PNA_1_9","9",1136,743,"พลังประชารัฐ"
"PNA_1_6","6",547,762,"ไทยสร้างไทย"
"PNA_1_11","11",506,721,"เพื่อชาติ"
"PNA_1_2","2",482,719,"เสรีรวมไทย"
"PNA_1_4","4",428,768,"เสมอภาค"
"PNA_1_10","10",135,742,"คลองไทย"
"PNA_2_2","2",21506,743,"พลังประชารัฐ"
"PNA_2_4","4",21397,705,"เพื่อไทย"
"PNA_2_1","1",14065,709,"ภูมิใจไทย"
"PNA_2_6","6",7598,763,"รวมไทยสร้างชาติ"
"PNA_2_5","5",7466,701,"ประชาธิปัตย์"
"PNA_2_3","3",1542,762,"ไทยสร้างไทย"
"PNA_2_8","8",950,719,"เสรีรวมไทย"
"PNA_2_9","9",543,764,"มิติใหม่"
"PNA_2_7","7",426,768,"เสมอภาค"
"PNB_1_4","4",35905,743,"พลังประชารัฐ"
"PNB_1_1","1",24550,726,"ก้าวไกล"
"PNB_1_5","5",20609,705,"เพื่อไทย"
"PNB_1_2","2",3379,763,"รวมไทยสร้างชาติ"
"PNB_1_7","7",3100,707,"ชาติไทยพัฒนา"
"PNB_1_3","3",654,701,"ประชาธิปัตย์"
"PNB_1_6","6",414,709,"ภูมิใจไทย"
"PNB_1_8","8",304,762,"ไทยสร้างไทย"
"PNB_1_9","9",241,733,"ไทยศรีวิไลย์"
"PNB_1_10","10",0,719,"เสรีรวมไทย"
"PNB_1_11","11",0,742,"คลองไทย"
"PNB_2_4","4",38352,743,"พลังประชารัฐ"
"PNB_2_8","8",28857,705,"เพื่อไทย"
"PNB_2_3","3",17655,726,"ก้าวไกล"
"PNB_2_2","2",3733,763,"รวมไทยสร้างชาติ"
"PNB_2_6","6",1087,709,"ภูมิใจไทย"
"PNB_2_1","1",776,719,"เสรีรวมไทย"
"PNB_2_7","7",539,701,"ประชาธิปัตย์"
"PNB_2_5","5",465,762,"ไทยสร้างไทย"
"PNB_2_10","10",130,737,"พลังปวงชนไทย"
"PNB_2_11","11",102,742,"คลองไทย"
"PNB_2_9","9",0,733,"ไทยศรีวิไลย์"
"PNB_3_2","2",31707,743,"พลังประชารัฐ"
"PNB_3_9","9",26105,701,"ประชาธิปัตย์"
"PNB_3_4","4",17663,726,"ก้าวไกล"
"PNB_3_1","1",9801,705,"เพื่อไทย"
"PNB_3_3","3",3047,763,"รวมไทยสร้างชาติ"
"PNB_3_5","5",940,737,"พลังปวงชนไทย"
"PNB_3_8","8",411,719,"เสรีรวมไทย"
"PNB_3_6","6",375,762,"ไทยสร้างไทย"
"PNB_3_7","7",217,709,"ภูมิใจไทย"
"PNB_3_10","10",99,733,"ไทยศรีวิไลย์"
"PNB_4_3","3",41039,743,"พลังประชารัฐ"
"PNB_4_7","7",22599,705,"เพื่อไทย"
"PNB_4_4","4",13176,726,"ก้าวไกล"
"PNB_4_5","5",1324,763,"รวมไทยสร้างชาติ"
"PNB_4_1","1",600,719,"เสรีรวมไทย"
"PNB_4_2","2",530,701,"ประชาธิปัตย์"
"PNB_4_6","6",321,762,"ไทยสร้างไทย"
"PNB_4_9","9",296,733,"ไทยศรีวิไลย์"
"PNB_4_8","8",281,709,"ภูมิใจไทย"
"PNB_4_11","11",141,737,"พลังปวงชนไทย"
"PNB_4_10","10",65,711,"ประชาสามัคคี"
"PNB_5_3","3",34971,743,"พลังประชารัฐ"
"PNB_5_7","7",24563,705,"เพื่อไทย"
"PNB_5_2","2",20365,726,"ก้าวไกล"
"PNB_5_1","1",2515,763,"รวมไทยสร้างชาติ"
"PNB_5_5","5",555,701,"ประชาธิปัตย์"
"PNB_5_6","6",519,719,"เสรีรวมไทย"
"PNB_5_4","4",433,762,"ไทยสร้างไทย"
"PNB_5_8","8",300,709,"ภูมิใจไทย"
"PNB_6_3","3",47118,743,"พลังประชารัฐ"
"PNB_6_8","8",18881,726,"ก้าวไกล"
"PNB_6_5","5",16356,705,"เพื่อไทย"
"PNB_6_1","1",2007,763,"รวมไทยสร้างชาติ"
"PNB_6_2","2",847,701,"ประชาธิปัตย์"
"PNB_6_7","7",846,719,"เสรีรวมไทย"
"PNB_6_4","4",469,709,"ภูมิใจไทย"
"PNB_6_6","6",448,762,"ไทยสร้างไทย"
"PNB_6_9","9",276,733,"ไทยศรีวิไลย์"
"PNB_6_11","11",161,761,"พลังสังคมใหม่"
"PNB_6_12","12",139,737,"พลังปวงชนไทย"
"PNB_6_10","10",120,706,"ชาติพัฒนากล้า"
"PRE_1_4","4",41565,705,"เพื่อไทย"
"PRE_1_2","2",24022,763,"รวมไทยสร้างชาติ"
"PRE_1_5","5",21704,726,"ก้าวไกล"
"PRE_1_6","6",6867,743,"พลังประชารัฐ"
"PRE_1_1","1",1097,719,"เสรีรวมไทย"
"PRE_1_3","3",389,709,"ภูมิใจไทย"
"PRE_1_9","9",372,737,"พลังปวงชนไทย"
"PRE_1_8","8",319,701,"ประชาธิปัตย์"
"PRE_1_7","7",244,733,"ไทยศรีวิไลย์"
"PRE_2_7","7",32845,705,"เพื่อไทย"
"PRE_2_4","4",29063,763,"รวมไทยสร้างชาติ"
"PRE_2_6","6",19097,726,"ก้าวไกล"
"PRE_2_1","1",3354,709,"ภูมิใจไทย"
"PRE_2_5","5",2353,743,"พลังประชารัฐ"
"PRE_2_2","2",813,719,"เสรีรวมไทย"
"PRE_2_8","8",294,701,"ประชาธิปัตย์"
"PRE_2_3","3",208,733,"ไทยศรีวิไลย์"
"PRE_3_5","5",32446,705,"เพื่อไทย"
"PRE_3_4","4",19909,726,"ก้าวไกล"
"PRE_3_2","2",14092,743,"พลังประชารัฐ"
"PRE_3_6","6",9717,709,"ภูมิใจไทย"
"PRE_3_3","3",4778,763,"รวมไทยสร้างชาติ"
"PRE_3_7","7",614,719,"เสรีรวมไทย"
"PRE_3_1","1",603,733,"ไทยศรีวิไลย์"
"PRE_3_8","8",273,701,"ประชาธิปัตย์"
"PRI_1_1","1",35800,709,"ภูมิใจไทย"
"PRI_1_4","4",31275,726,"ก้าวไกล"
"PRI_1_8","8",13490,705,"เพื่อไทย"
"PRI_1_7","7",8131,743,"พลังประชารัฐ"
"PRI_1_5","5",4303,763,"รวมไทยสร้างชาติ"
"PRI_1_2","2",916,762,"ไทยสร้างไทย"
"PRI_1_3","3",677,719,"เสรีรวมไทย"
"PRI_1_6","6",650,701,"ประชาธิปัตย์"
"PRI_1_9","9",488,769,"ไทยภักดี"
"PRI_2_7","7",32483,726,"ก้าวไกล"
"PRI_2_6","6",30406,709,"ภูมิใจไทย"
"PRI_2_2","2",28178,705,"เพื่อไทย"
"PRI_2_4","4",3730,763,"รวมไทยสร้างชาติ"
"PRI_2_8","8",1568,701,"ประชาธิปัตย์"
"PRI_2_1","1",798,743,"พลังประชารัฐ"
"PRI_2_3","3",719,762,"ไทยสร้างไทย"
"PRI_2_5","5",608,719,"เสรีรวมไทย"
"PRI_2_9","9",312,769,"ไทยภักดี"
"PRI_3_3","3",4218,726,"ก้าวไกล"
"PRI_3_4","4",3491,709,"ภูมิใจไทย"
"PRI_3_8","8",2145,705,"เพื่อไทย"
"PRI_3_2","2",2059,763,"รวมไทยสร้างชาติ"
"PRI_3_7","7",165,701,"ประชาธิปัตย์"
"PRI_3_1","1",97,719,"เสรีรวมไทย"
"PRI_3_9","9",61,769,"ไทยภักดี"
"PRI_3_5","5",57,743,"พลังประชารัฐ"
"PRI_3_6","6",49,762,"ไทยสร้างไทย"
"PRI_3_11","11",31,770,"แนวทางใหม่"
"PRI_3_10","10",16,749,"ประชาไทย"
"PTE_1_3","3",29272,726,"ก้าวไกล"
"PTE_1_6","6",27439,705,"เพื่อไทย"
"PTE_1_8","8",22297,709,"ภูมิใจไทย"
"PTE_1_2","2",17361,743,"พลังประชารัฐ"
"PTE_1_4","4",4343,763,"รวมไทยสร้างชาติ"
"PTE_1_1","1",948,719,"เสรีรวมไทย"
"PTE_1_7","7",751,701,"ประชาธิปัตย์"
